Ticker,Date,Price,Open,High,Low,Vol,Change
LTC,7/4/2020,42.077,41.211,42.172,41.12,5.75M,2.10%
LTC,7/3/2020,41.212,41.05,41.678,40.911,6.22M,0.39%
LTC,7/2/2020,41.05,41.728,41.9,40.391,7.11M,-1.63%
LTC,7/1/2020,41.728,41.194,41.964,41.016,6.19M,1.29%
LTC,6/30/2020,41.196,41.842,42.015,40.818,6.60M,-1.53%
LTC,6/29/2020,41.837,41.396,42.243,40.647,7.53M,1.07%
LTC,6/28/2020,41.396,41.077,42.013,40.474,6.89M,0.77%
LTC,6/27/2020,41.078,43.068,43.102,39.323,7.53M,-4.62%
LTC,6/26/2020,43.07,42.336,43.517,41.435,10.30M,1.72%
LTC,6/25/2020,42.341,42.625,42.982,41.795,7.73M,-0.67%
LTC,6/24/2020,42.625,44.167,44.648,42.219,9.24M,-3.50%
LTC,6/23/2020,44.171,44.292,44.486,43.907,4.65M,-0.27%
LTC,6/22/2020,44.292,42.996,44.634,42.943,7.06M,3.01%
LTC,6/21/2020,42.996,43.588,43.822,42.889,5.23M,-1.36%
LTC,6/20/2020,43.59,42.887,43.853,42.367,5.93M,1.64%
LTC,6/19/2020,42.887,43.444,43.676,42.74,4.66M,-1.28%
LTC,6/18/2020,43.444,44.08,44.21,42.871,6.38M,-1.45%
LTC,6/17/2020,44.083,43.868,44.705,43.085,8.15M,0.48%
LTC,6/16/2020,43.873,43.752,44.171,43.413,9.32M,0.28%
LTC,6/15/2020,43.752,44.047,44.073,41.858,11.28M,-0.65%
LTC,6/14/2020,44.039,45.107,45.118,43.602,7.30M,-2.36%
LTC,6/13/2020,45.104,44.742,45.183,44.304,7.81M,0.81%
LTC,6/12/2020,44.742,43.262,45.335,42.832,9.90M,3.44%
LTC,6/11/2020,43.252,46.657,46.927,42.161,12.48M,-7.29%
LTC,6/10/2020,46.653,45.88,47.051,45.674,9.30M,1.70%
LTC,6/9/2020,45.873,46.405,46.785,45.401,8.41M,-1.14%
LTC,6/8/2020,46.404,46.638,46.761,45.968,10.02M,-0.50%
LTC,6/7/2020,46.638,46.795,46.981,45.191,10.71M,-0.33%
LTC,6/6/2020,46.794,46.832,47.214,46.254,9.61M,-0.08%
LTC,6/5/2020,46.833,47.437,47.952,46.619,11.37M,-1.28%
LTC,6/4/2020,47.44,47.15,48.077,46.424,12.18M,0.62%
LTC,6/3/2020,47.149,46.016,47.493,45.331,12.43M,2.46%
LTC,6/2/2020,46.018,48.206,49.93,44.754,16.38M,-4.53%
LTC,6/1/2020,48.201,45.611,48.579,45.375,10.40M,5.68%
LTC,5/31/2020,45.611,47.73,47.79,45.182,12.40M,-4.47%
LTC,5/30/2020,47.746,44.502,48.011,44.208,13.38M,7.29%
LTC,5/29/2020,44.503,44.723,45.267,44.233,10.43M,-0.49%
LTC,5/28/2020,44.723,43.847,44.868,43.177,10.01M,2.00%
LTC,5/27/2020,43.847,42.274,43.991,42.231,9.38M,3.75%
LTC,5/26/2020,42.263,42.981,43.058,41.842,8.26M,-1.67%
LTC,5/25/2020,42.981,42.147,43.263,41.831,5.98M,1.97%
LTC,5/24/2020,42.152,43.874,44.533,42.152,9.73M,-3.93%
LTC,5/23/2020,43.875,44.203,44.735,43.705,8.00M,-0.76%
LTC,5/22/2020,44.21,42.931,44.643,42.391,10.41M,2.98%
LTC,5/21/2020,42.93,44.229,44.596,41.733,12.04M,-2.92%
LTC,5/20/2020,44.22,45.714,46.131,43.362,11.74M,-3.29%
LTC,5/19/2020,45.726,45.313,45.764,44.183,11.88M,0.91%
LTC,5/18/2020,45.313,43.67,46.503,43.655,16.79M,3.76%
LTC,5/17/2020,43.672,43.26,44.465,43.103,13.48M,0.94%
LTC,5/16/2020,43.264,42.737,43.863,42.512,12.69M,1.24%
LTC,5/15/2020,42.732,43.981,44.15,42.183,11.70M,-2.84%
LTC,5/14/2020,43.982,43.179,44.356,42.344,12.72M,1.86%
LTC,5/13/2020,43.178,42.184,43.735,41.959,10.54M,2.36%
LTC,5/12/2020,42.184,41.542,42.793,41.334,12.79M,1.37%
LTC,5/11/2020,41.613,42.101,42.849,39.575,15.36M,-1.19%
LTC,5/10/2020,42.115,47.019,47.019,39.993,18.60M,-10.43%
LTC,5/9/2020,47.02,47.711,49.088,46.951,10.08M,-1.48%
LTC,5/8/2020,47.725,47.364,48.398,46.39,10.76M,0.79%
LTC,5/7/2020,47.353,44.96,48.16,44.551,13.60M,5.31%
LTC,5/6/2020,44.963,46.549,47.526,44.822,10.17M,-3.41%
LTC,5/5/2020,46.549,46.971,47.736,45.826,8.21M,-0.90%
LTC,5/4/2020,46.971,48.049,48.159,45.236,13.18M,-2.29%
LTC,5/3/2020,48.073,49.214,49.929,46.847,13.38M,-2.32%
LTC,5/2/2020,49.212,47.089,49.529,46.774,11.06M,4.51%
LTC,5/1/2020,47.086,46.39,48.221,46.365,10.80M,1.48%
LTC,4/30/2020,46.4,48.805,50.8,45.859,14.83M,-4.92%
LTC,4/29/2020,48.802,45.732,49.844,45.71,18.11M,6.71%
LTC,4/28/2020,45.734,44.46,46.02,43.434,13.73M,2.87%
LTC,4/27/2020,44.46,44.565,45.19,43.24,21.97M,-0.24%
LTC,4/26/2020,44.566,44.376,45.37,43.861,23.95M,0.32%
LTC,4/25/2020,44.423,44.426,45.578,43.891,20.91M,-0.09%
LTC,4/24/2020,44.463,42.97,44.92,42.841,19.24M,3.49%
LTC,4/23/2020,42.965,41.818,43.876,41.003,23.77M,2.74%
LTC,4/22/2020,41.819,40.59,42.263,40.285,16.84M,3.03%
LTC,4/21/2020,40.589,40.229,41.28,40.038,15.12M,0.93%
LTC,4/20/2020,40.214,42.246,43.203,39.638,21.80M,-4.79%
LTC,4/19/2020,42.236,44.142,44.265,41.901,15.51M,-4.31%
LTC,4/18/2020,44.137,42.19,44.4,42.059,9.75M,4.58%
LTC,4/17/2020,42.206,42.547,42.983,41.64,8.90M,-0.80%
LTC,4/16/2020,42.547,39.336,43.549,38.012,12.58M,8.14%
LTC,4/15/2020,39.346,41.253,41.7,39.235,9.19M,-4.62%
LTC,4/14/2020,41.253,41.199,41.826,40.528,9.76M,0.13%
LTC,4/13/2020,41.199,42.02,42.03,39.763,18.78M,-1.96%
LTC,4/12/2020,42.021,42.531,43.559,41.857,12.09M,-1.20%
LTC,4/11/2020,42.532,42.27,43.136,41.488,10.71M,0.62%
LTC,4/10/2020,42.27,46.275,46.449,40.957,16.45M,-8.66%
LTC,4/9/2020,46.278,46.542,46.861,44.924,11.47M,-0.57%
LTC,4/8/2020,46.542,44.882,47.25,44.348,11.65M,3.69%
LTC,4/7/2020,44.885,45.008,47.605,43.864,12.25M,-0.28%
LTC,4/6/2020,45.011,40.342,45.014,40.307,18.09M,11.57%
LTC,4/5/2020,40.342,40.709,40.988,39.948,10.59M,-0.90%
LTC,4/4/2020,40.709,40.476,41.073,40.009,12.54M,0.53%
LTC,4/3/2020,40.493,39.906,41.238,39.682,14.52M,1.50%
LTC,4/2/2020,39.895,39.215,42.712,38.443,23.08M,1.74%
LTC,4/1/2020,39.214,39.058,39.429,37.2,21.16M,0.35%
LTC,3/31/2020,39.078,38.924,39.562,38.414,20.82M,0.40%
LTC,3/30/2020,38.923,37.194,39.605,37.18,17.05M,4.68%
LTC,3/29/2020,37.185,38.848,39.101,37.117,7.79M,-4.29%
LTC,3/28/2020,38.851,38.059,39.391,36.675,11.48M,2.09%
LTC,3/27/2020,38.056,40.412,41.131,38.003,9.22M,-5.83%
LTC,3/26/2020,40.413,39.181,40.444,38.517,8.58M,3.14%
LTC,3/25/2020,39.181,40.575,40.946,38.209,9.14M,-3.43%
LTC,3/24/2020,40.573,39.05,40.952,38.284,9.97M,3.90%
LTC,3/23/2020,39.051,35.429,39.77,34.839,12.43M,10.22%
LTC,3/22/2020,35.431,38.347,39.661,35.001,11.16M,-7.60%
LTC,3/21/2020,38.347,38.046,39.751,36.468,11.98M,0.79%
LTC,3/20/2020,38.045,38.976,43.486,34.473,18.67M,-2.38%
LTC,3/19/2020,38.974,34.709,40.566,34.033,16.87M,12.30%
LTC,3/18/2020,34.706,34.172,34.786,32.417,13.48M,1.53%
LTC,3/17/2020,34.184,33.134,35.779,32.536,14.09M,3.19%
LTC,3/16/2020,33.127,36.391,36.391,29.447,20.03M,-8.97%
LTC,3/15/2020,36.392,34.435,38.528,34.071,12.73M,5.67%
LTC,3/14/2020,34.44,37.556,37.637,33.872,14.03M,-8.29%
LTC,3/13/2020,37.552,29.852,39.837,24.353,40.42M,25.85%
LTC,3/12/2020,29.839,48.553,48.744,28.955,31.69M,-38.54%
LTC,3/11/2020,48.55,50.203,50.716,45.646,10.46M,-3.28%
LTC,3/10/2020,50.197,50.497,51.362,49.063,9.85M,-0.62%
LTC,3/9/2020,50.507,50.974,52.204,46.751,16.44M,-0.89%
LTC,3/8/2020,50.96,60.454,60.456,50.787,11.83M,-15.70%
LTC,3/7/2020,60.454,63.203,63.813,60.089,7.58M,-4.36%
LTC,3/6/2020,63.211,62.065,63.784,61.26,8.76M,1.86%
LTC,3/5/2020,62.057,60.346,63.188,60.346,9.15M,2.84%
LTC,3/4/2020,60.345,61.011,61.737,58.891,7.77M,-1.09%
LTC,3/3/2020,61.011,61.416,62.34,59.564,9.41M,-0.66%
LTC,3/2/2020,61.415,57.75,62.27,57.334,10.71M,6.31%
LTC,3/1/2020,57.768,58.078,60.217,56.293,9.85M,-0.53%
LTC,2/29/2020,58.078,59.904,61.582,58.062,8.87M,-3.05%
LTC,2/28/2020,59.904,61.672,63.302,56.953,13.75M,-2.87%
LTC,2/27/2020,61.671,60.589,64.98,57.313,15.07M,1.79%
LTC,2/26/2020,60.589,71.056,72.12,57.913,18.33M,-14.72%
LTC,2/25/2020,71.045,75.579,75.969,69.882,11.89M,-6.00%
LTC,2/24/2020,75.579,79.673,79.678,71.906,13.52M,-5.18%
LTC,2/23/2020,79.706,74.817,79.92,74.722,11.93M,6.53%
LTC,2/22/2020,74.818,73.288,76.642,72.422,11.56M,2.08%
LTC,2/21/2020,73.291,69.455,75.161,68.633,12.13M,5.52%
LTC,2/20/2020,69.455,70.782,72.339,66.495,12.45M,-1.87%
LTC,2/19/2020,70.782,77.173,79.041,68.264,12.10M,-8.28%
LTC,2/18/2020,77.173,73.357,78.911,70.217,10.64M,5.22%
LTC,2/17/2020,73.341,74.867,75.411,68.653,12.14M,-2.04%
LTC,2/16/2020,74.866,76.744,80.681,67.961,15.15M,-2.44%
LTC,2/15/2020,76.741,82.959,83.359,75.182,11.58M,-7.50%
LTC,2/14/2020,82.965,80.597,83.619,78.772,8.69M,2.93%
LTC,2/13/2020,80.601,81.194,84.086,77.481,13.61M,-0.73%
LTC,2/12/2020,81.19,76.524,82.741,76.507,10.96M,6.10%
LTC,2/11/2020,76.524,74.095,77.351,72.73,8.05M,3.27%
LTC,2/10/2020,74.1,77.023,77.426,72.362,9.46M,-3.80%
LTC,2/9/2020,77.023,76.613,78.372,75.148,7.52M,0.53%
LTC,2/8/2020,76.613,74.338,77.76,71.638,9.38M,3.06%
LTC,2/7/2020,74.338,73.594,75.42,72.663,8.35M,1.01%
LTC,2/6/2020,73.594,72.566,75.007,70.97,9.75M,1.42%
LTC,2/5/2020,72.563,68.067,73.382,67.668,8.84M,6.61%
LTC,2/4/2020,68.063,69.705,70.452,68.063,7.19M,-2.36%
LTC,2/3/2020,69.705,69.959,72.878,68.586,8.88M,-0.35%
LTC,2/2/2020,69.953,70.751,73.344,67.924,10.55M,-1.13%
LTC,2/1/2020,70.751,68.041,72.714,67.684,12.07M,3.98%
LTC,1/31/2020,68.044,67.967,69.762,65.535,12.17M,0.11%
LTC,1/30/2020,67.969,59.816,70.141,58.338,14.45M,13.63%
LTC,1/29/2020,59.817,60.554,62.387,59.491,7.98M,-1.21%
LTC,1/28/2020,60.549,58.574,61.551,57.468,9.03M,3.37%
LTC,1/27/2020,58.574,56.255,59.546,55.963,7.60M,4.12%
LTC,1/26/2020,56.255,53.269,56.395,52.919,5.43M,5.60%
LTC,1/25/2020,53.272,54.39,54.397,52.405,5.06M,-2.06%
LTC,1/24/2020,54.39,54.485,55.364,50.87,8.02M,-0.17%
LTC,1/23/2020,54.484,58.311,58.363,52.736,7.37M,-6.56%
LTC,1/22/2020,58.309,57.597,59.175,57.229,4.25M,1.24%
LTC,1/21/2020,57.597,57.2,58.084,56.066,4.50M,0.70%
LTC,1/20/2020,57.2,57.67,58.223,55.88,5.47M,-0.84%
LTC,1/19/2020,57.681,59.285,62.314,55.804,8.51M,-2.71%
LTC,1/18/2020,59.29,61.064,62.391,58.083,8.30M,-2.91%
LTC,1/17/2020,61.064,57.63,63.189,56.786,10.61M,5.96%
LTC,1/16/2020,57.632,58.184,58.463,54.932,8.17M,-0.94%
LTC,1/15/2020,58.18,58.535,58.535,55.378,11.65M,-0.61%
LTC,1/14/2020,58.539,49.594,60.711,49.59,15.70M,18.04%
LTC,1/13/2020,49.591,51.386,51.493,48.968,6.31M,-3.49%
LTC,1/12/2020,51.383,49.436,51.541,48.878,7.54M,3.93%
LTC,1/11/2020,49.438,49.05,51.859,47.964,9.34M,0.80%
LTC,1/10/2020,49.044,44.779,49.622,43.835,9.45M,9.51%
LTC,1/9/2020,44.784,45.375,45.788,43.978,6.20M,-1.30%
LTC,1/8/2020,45.374,46.397,48.446,44.345,9.59M,-2.21%
LTC,1/7/2020,46.4,45.778,46.654,44.631,9.54M,1.36%
LTC,1/6/2020,45.778,43.456,45.778,43.316,8.13M,5.34%
LTC,1/5/2020,43.458,42.855,43.458,42.727,7.15M,1.41%
LTC,1/4/2020,42.855,42.183,42.893,41.833,6.35M,1.61%
LTC,1/3/2020,42.178,39.558,42.321,38.972,7.14M,6.63%
LTC,1/2/2020,39.556,41.627,41.78,39.43,5.60M,-4.98%
LTC,1/1/2020,41.627,41.288,42.136,41.142,5.44M,0.82%
LTC,12/31/2019,41.287,42.425,43.032,41.111,7.30M,-2.68%
LTC,12/30/2019,42.425,43.154,44.18,41.871,8.90M,-1.68%
LTC,12/29/2019,43.152,42.751,43.698,42.151,10.14M,0.94%
LTC,12/28/2019,42.751,41.037,43.774,40.968,9.65M,4.16%
LTC,12/27/2019,41.044,40.087,41.044,39.763,8.09M,2.38%
LTC,12/26/2019,40.088,40.102,41.688,39.629,7.34M,-0.03%
LTC,12/25/2019,40.102,40.381,40.45,39.486,6.83M,-0.69%
LTC,12/24/2019,40.381,40.688,41.134,39.826,7.76M,-0.75%
LTC,12/23/2019,40.687,41.836,42.595,40.432,9.37M,-2.74%
LTC,12/22/2019,41.834,39.678,42.118,39.607,8.91M,5.43%
LTC,12/21/2019,39.678,40.098,40.118,39.447,6.02M,-1.04%
LTC,12/20/2019,40.097,39.639,40.381,39.303,6.53M,1.15%
LTC,12/19/2019,39.639,40.745,41.064,39.118,10.25M,-2.79%
LTC,12/18/2019,40.778,36.987,41.45,35.944,17.63M,10.25%
LTC,12/17/2019,36.986,39.984,40.136,36.501,15.75M,-7.50%
LTC,12/16/2019,39.984,43.472,43.598,39.306,11.06M,-8.02%
LTC,12/15/2019,43.472,43.273,44,42.931,6.72M,0.46%
LTC,12/14/2019,43.273,44.44,44.674,43.236,6.95M,-2.63%
LTC,12/13/2019,44.44,43.615,44.557,43.485,7.67M,1.89%
LTC,12/12/2019,43.615,44.144,44.324,42.982,8.31M,-1.20%
LTC,12/11/2019,44.145,44.109,44.944,43.484,6.13M,0.08%
LTC,12/10/2019,44.11,44.49,44.601,43.693,8.42M,-0.86%
LTC,12/9/2019,44.49,45.619,45.772,44.141,10.94M,-2.46%
LTC,12/8/2019,45.614,45.237,46.161,44.933,9.40M,0.83%
LTC,12/7/2019,45.237,45.345,46.267,45.06,10.12M,-0.24%
LTC,12/6/2019,45.346,44.799,45.513,44.181,10.76M,1.22%
LTC,12/5/2019,44.798,44.716,45.218,43.854,12.49M,0.16%
LTC,12/4/2019,44.725,45.158,46.771,44.177,13.79M,-0.95%
LTC,12/3/2019,45.156,45.613,46.201,44.665,11.24M,-1.00%
LTC,12/2/2019,45.611,47.517,47.707,44.923,11.72M,-4.01%
LTC,12/1/2019,47.517,47.523,48.455,45.733,10.57M,-0.01%
LTC,11/30/2019,47.523,48.614,48.808,47.025,10.48M,-2.25%
LTC,11/29/2019,48.615,46.868,49.254,46.826,11.63M,3.75%
LTC,11/28/2019,46.859,47.723,48.014,46.473,10.52M,-1.81%
LTC,11/27/2019,47.724,47.023,48.649,44.848,12.34M,1.50%
LTC,11/26/2019,47.017,45.605,47.465,45.404,10.77M,3.07%
LTC,11/25/2019,45.619,44.21,47.481,42.513,15.29M,3.18%
LTC,11/24/2019,44.212,48.182,48.31,43.951,11.83M,-8.24%
LTC,11/23/2019,48.18,47.422,48.516,46.293,10.76M,1.60%
LTC,11/22/2019,47.423,50.674,51.473,43.989,17.21M,-6.42%
LTC,11/21/2019,50.675,55.029,55.327,48.799,12.36M,-7.91%
LTC,11/20/2019,55.029,55.145,56.141,54.774,9.74M,-0.21%
LTC,11/19/2019,55.143,56.055,56.409,54.305,10.74M,-1.63%
LTC,11/18/2019,56.055,59.216,59.315,54.469,11.13M,-5.34%
LTC,11/17/2019,59.217,58.285,59.926,57.716,10.60M,1.60%
LTC,11/16/2019,58.285,57.758,58.956,57.358,9.73M,0.91%
LTC,11/15/2019,57.758,59.181,60.76,56.727,11.67M,-2.41%
LTC,11/14/2019,59.187,61.026,61.156,58.768,10.60M,-3.01%
LTC,11/13/2019,61.025,61.519,61.986,60.503,10.57M,-0.81%
LTC,11/12/2019,61.522,61.892,62.299,60.094,10.97M,-0.60%
LTC,11/11/2019,61.893,63.72,64.314,60.889,8.22M,-2.86%
LTC,11/10/2019,63.716,62.096,65.384,61.369,10.44M,2.61%
LTC,11/9/2019,62.093,60.45,62.363,60.262,6.86M,2.71%
LTC,11/8/2019,60.452,61.472,62.49,59.156,10.17M,-1.65%
LTC,11/7/2019,61.469,64.2,64.366,60.638,13.39M,-4.25%
LTC,11/6/2019,64.199,63.245,64.264,62.715,15.52M,1.52%
LTC,11/5/2019,63.238,61.442,64.084,61.226,17.68M,2.92%
LTC,11/4/2019,61.443,58.404,62.426,58.01,16.78M,5.22%
LTC,11/3/2019,58.398,58.281,58.811,57.272,14.48M,0.20%
LTC,11/2/2019,58.281,58.37,59.199,57.835,14.92M,-0.15%
LTC,11/1/2019,58.37,58.43,58.793,56.94,14.70M,-0.10%
LTC,10/31/2019,58.429,57.986,59.501,57.229,10.57M,0.77%
LTC,10/30/2019,57.983,59.797,60.916,57.142,11.38M,-3.03%
LTC,10/29/2019,59.796,57.818,60.629,57.777,13.65M,3.41%
LTC,10/28/2019,57.822,59.818,62.324,57.579,15.13M,-3.34%
LTC,10/27/2019,59.821,56.751,62.446,55.72,16.10M,5.41%
LTC,10/26/2019,56.752,56.949,59.383,54.383,21.51M,-0.35%
LTC,10/25/2019,56.95,49.615,58.463,49.123,15.99M,14.78%
LTC,10/24/2019,49.616,49.505,50.222,48.394,11.23M,0.32%
LTC,10/23/2019,49.456,53.407,53.464,47.605,14.98M,-7.40%
LTC,10/22/2019,53.407,54.747,55.185,53.16,8.45M,-2.49%
LTC,10/21/2019,54.77,54.876,55.603,53.836,8.83M,-0.19%
LTC,10/20/2019,54.876,53.739,55.439,52.674,9.07M,2.12%
LTC,10/19/2019,53.737,53.217,54.084,52.687,8.67M,0.98%
LTC,10/18/2019,53.217,54.948,54.995,52.364,9.88M,-3.15%
LTC,10/17/2019,54.947,52.457,55.099,51.641,9.56M,4.74%
LTC,10/16/2019,52.458,54.592,55.251,51.398,11.20M,-3.91%
LTC,10/15/2019,54.592,56.812,57.312,53.991,10.17M,-3.91%
LTC,10/14/2019,56.812,56.477,57.066,56.06,8.11M,0.59%
LTC,10/13/2019,56.479,55.737,57.558,55.564,8.12M,1.33%
LTC,10/12/2019,55.737,55.816,56.431,55.546,7.59M,-0.14%
LTC,10/11/2019,55.815,57.453,58.222,55.444,9.70M,-2.85%
LTC,10/10/2019,57.452,59.148,59.318,57.067,8.88M,-2.87%
LTC,10/9/2019,59.147,56.986,59.838,56.622,10.52M,3.77%
LTC,10/8/2019,56.998,57.482,58.406,56.583,9.25M,-0.84%
LTC,10/7/2019,57.483,54.588,58.628,53.576,12.34M,5.31%
LTC,10/6/2019,54.585,56.803,56.877,53.534,10.54M,-3.90%
LTC,10/5/2019,56.798,56.422,57.197,55.761,8.32M,0.67%
LTC,10/4/2019,56.422,56.442,57.401,55.477,10.08M,-0.03%
LTC,10/3/2019,56.439,56.29,56.952,54.238,9.49M,0.25%
LTC,10/2/2019,56.296,55.618,56.586,55.232,9.28M,1.22%
LTC,10/1/2019,55.619,55.976,57.356,54.982,10.97M,-0.61%
LTC,9/30/2019,55.961,53.911,56.108,52.827,11.58M,3.81%
LTC,9/29/2019,53.908,55.46,55.629,52.592,10.06M,-2.80%
LTC,9/28/2019,55.459,55.836,56.059,54.016,10.71M,-0.67%
LTC,9/27/2019,55.835,55.232,56.405,53.204,10.31M,1.10%
LTC,9/26/2019,55.227,57.419,57.463,51.163,14.37M,-3.79%
LTC,9/25/2019,57.402,55.236,58.046,53.928,18.23M,3.94%
LTC,9/24/2019,55.225,66.684,67.528,55.191,20.53M,-17.15%
LTC,9/23/2019,66.657,72.213,74.079,63.271,12.07M,-7.70%
LTC,9/22/2019,72.217,73.176,73.192,71.283,7.49M,-1.31%
LTC,9/21/2019,73.178,75.093,75.519,72.327,7.69M,-2.56%
LTC,9/20/2019,75.097,76.592,76.941,73.123,9.22M,-1.98%
LTC,9/19/2019,76.616,77.735,77.777,72.849,11.23M,-1.42%
LTC,9/18/2019,77.723,74.087,79.936,74.028,11.05M,4.92%
LTC,9/17/2019,74.076,72.582,77.207,72.195,9.52M,2.06%
LTC,9/16/2019,72.581,70.065,73.42,69.614,8.31M,3.60%
LTC,9/15/2019,70.06,70.491,71.165,69.671,6.29M,-0.61%
LTC,9/14/2019,70.491,68.967,71.06,68.333,7.01M,2.21%
LTC,9/13/2019,68.969,69.217,69.568,67.706,6.62M,-0.36%
LTC,9/12/2019,69.22,69.783,69.969,68.417,6.16M,-0.81%
LTC,9/11/2019,69.784,70.785,71.445,68.442,8.08M,-1.41%
LTC,9/10/2019,70.785,69.91,72.761,69.886,8.83M,1.25%
LTC,9/9/2019,69.911,70.427,71.177,68.191,8.23M,-0.76%
LTC,9/8/2019,70.447,68.788,71.333,68.431,8.80M,2.41%
LTC,9/7/2019,68.79,64.917,70.383,64.591,9.03M,5.96%
LTC,9/6/2019,64.919,65.23,67.934,64.192,9.30M,-0.48%
LTC,9/5/2019,65.23,67.047,67.358,64.25,7.88M,-2.71%
LTC,9/4/2019,67.049,69.034,69.23,66.636,8.40M,-2.87%
LTC,9/3/2019,69.027,66.946,70.826,66.526,8.84M,3.11%
LTC,9/2/2019,66.943,65.908,67.724,65.122,7.50M,1.57%
LTC,9/1/2019,65.911,64.282,67.072,63.946,6.53M,2.55%
LTC,8/31/2019,64.271,64.215,65.159,62.492,7.48M,0.09%
LTC,8/30/2019,64.214,63.581,65.336,62.311,7.35M,1.00%
LTC,8/29/2019,63.576,66.914,66.925,62.374,10.20M,-4.97%
LTC,8/28/2019,66.904,72.892,72.931,65.399,8.96M,-8.22%
LTC,8/27/2019,72.893,73.572,73.655,72.214,6.21M,-0.92%
LTC,8/26/2019,73.57,72.096,75.051,72.092,8.80M,2.04%
LTC,8/25/2019,72.101,73.29,74.787,63.442,6.41M,-1.60%
LTC,8/24/2019,73.274,75.381,75.536,71.86,6.85M,-2.81%
LTC,8/23/2019,75.39,73.449,75.676,58.552,6.72M,2.64%
LTC,8/22/2019,73.454,73.218,74.521,71.143,9.00M,0.32%
LTC,8/21/2019,73.218,75.103,75.311,70.323,9.80M,-2.49%
LTC,8/20/2019,75.089,77.103,77.267,73.45,8.17M,-2.61%
LTC,8/19/2019,77.103,76.297,78.762,75.597,8.30M,1.06%
LTC,8/18/2019,76.296,72.688,77.954,71.572,9.85M,4.97%
LTC,8/17/2019,72.686,74.656,75.277,71.699,8.62M,-2.64%
LTC,8/16/2019,74.658,76.311,76.397,72.484,12.06M,-2.15%
LTC,8/15/2019,76.299,76.016,77.549,71.799,15.32M,0.42%
LTC,8/14/2019,75.983,84.895,86.214,75.188,13.15M,-10.49%
LTC,8/13/2019,84.886,85.807,86.48,83.439,9.72M,-1.04%
LTC,8/12/2019,85.781,90.061,90.068,85.533,9.73M,-4.80%
LTC,8/11/2019,90.107,85.497,91.499,85.422,9.97M,5.37%
LTC,8/10/2019,85.512,84.321,87.436,82.623,11.08M,1.40%
LTC,8/9/2019,84.331,90.206,90.418,82.753,11.34M,-6.52%
LTC,8/8/2019,90.209,90.568,92.13,88.112,10.68M,-0.37%
LTC,8/7/2019,90.546,93.042,94.286,87.764,10.54M,-2.69%
LTC,8/6/2019,93.049,96.508,99.246,91.217,11.28M,-3.58%
LTC,8/5/2019,96.504,92.7,106.384,92.7,15.38M,4.10%
LTC,8/4/2019,92.701,94.19,94.74,90.548,8.48M,-1.58%
LTC,8/3/2019,94.192,94.78,96.552,93.652,8.28M,-0.61%
LTC,8/2/2019,94.768,98.683,98.752,92.707,9.42M,-3.95%
LTC,8/1/2019,98.667,98.781,100.312,95.862,8.77M,-0.12%
LTC,7/31/2019,98.781,90.167,99.877,89.894,9.46M,9.55%
LTC,7/30/2019,90.174,90.376,92.415,88.674,7.38M,-0.22%
LTC,7/29/2019,90.376,89.893,91.993,87.809,8.40M,0.64%
LTC,7/28/2019,89.8,88.789,90.794,84.125,8.40M,1.12%
LTC,7/27/2019,88.803,94.006,95.897,87.103,9.28M,-5.53%
LTC,7/26/2019,94.006,93.253,94.452,90.24,7.23M,0.81%
LTC,7/25/2019,93.246,94.398,96.39,91.664,8.99M,-1.21%
LTC,7/24/2019,94.391,90.225,97.26,87.294,11.88M,4.62%
LTC,7/23/2019,90.219,95.28,95.311,88.718,10.12M,-5.31%
LTC,7/22/2019,95.28,99.668,100.601,91.502,10.05M,-4.39%
LTC,7/21/2019,99.65,100.276,101.369,96.635,9.93M,-0.63%
LTC,7/20/2019,100.279,98.24,105.37,97.467,13.06M,2.08%
LTC,7/19/2019,98.238,101.082,101.117,95.099,13.87M,-2.81%
LTC,7/18/2019,101.075,89.977,103.935,87,18.76M,12.32%
LTC,7/17/2019,89.988,79.527,94.37,77.004,19.62M,13.16%
LTC,7/16/2019,79.523,90.424,91.84,76.708,16.92M,-12.05%
LTC,7/15/2019,90.422,89.682,94.37,84.877,15.07M,0.84%
LTC,7/14/2019,89.673,101.206,101.839,88.089,14.72M,-11.40%
LTC,7/13/2019,101.207,104.859,105.106,97.782,11.26M,-3.48%
LTC,7/12/2019,104.855,102.998,106.623,100.907,11.38M,1.80%
LTC,7/11/2019,102.999,108.292,108.292,95.453,15.60M,-4.88%
LTC,7/10/2019,108.284,119.214,120.166,102.607,13.78M,-9.17%
LTC,7/9/2019,119.213,123.085,123.904,117.894,8.37M,-3.14%
LTC,7/8/2019,123.082,119.561,124.828,118.022,8.56M,2.90%
LTC,7/7/2019,119.612,118.424,120.335,117.114,8.44M,1.01%
LTC,7/6/2019,118.421,118.419,121.557,117.225,8.78M,0.01%
LTC,7/5/2019,118.414,119.758,120.899,116.849,10.03M,-1.13%
LTC,7/4/2019,119.769,121.526,126.549,118.762,11.51M,-1.47%
LTC,7/3/2019,121.554,118.711,123.067,117.146,10.29M,2.39%
LTC,7/2/2019,118.722,123.092,123.835,112.872,12.65M,-3.55%
LTC,7/1/2019,123.096,123.034,126.885,114.213,14.04M,0.08%
LTC,6/30/2019,122.993,133.879,136.99,120.689,15.55M,-8.13%
LTC,6/29/2019,133.876,120.021,136.583,116.412,14.31M,11.54%
